V1,V2,V3,__target__
618,44,0.403394,2
151,45,0.396596,2
504,45,0.402856,2
147,63,0.400656,2
176,80,0.534637,2
616,64,0.45989,2
938,65,0.357462,2
321,73,0.403,2
488,79,0.382479,2
772,93,0.459891,2
712,89,0.393813,2
853,92,0.367231,2
447,100,0.40171,2
474,98,0.350701,2
583,102,0.470575,2
326,102,0.407112,2
396,124,0.359468,2
934,129,0.482511,2
387,136,0.444857,2
563,138,0.411858,2
455,146,0.483882,2
486,147,0.494936,2
412,156,0.451467,2
687,173,0.377,2
273,176,0.374553,2
574,183,0.474298,2
223,184,0.488051,2
468,189,0.594255,2
186,194,0.393844,2
386,195,0.456864,2
968,203,0.377622,2
186,206,0.35884,2
524,212,0.486767,2
110,213,0.411946,2
808,210,0.37199,2
474,217,0.395927,2
431,224,0.484167,2
858,224,0.371439,2
83,230,0.451464,2
366,235,0.641723,2
294,232,0.356638,2
456,240,0.363803,2
557,251,0.477817,2
409,252,0.39955,2
138,254,0.462274,2
478,272,0.611407,2
203,263,0.517253,2
949,261,0.438102,2
242,263,0.421251,2
619,267,0.387965,2
614,288,0.428196,2
87,295,0.471663,2
298,321,0.510531,2
915,314,0.549924,2
320,302,0.437789,2
150,302,0.351105,2
950,308,0.433215,2
475,316,0.538875,2
720,310,0.350413,2
131,322,0.434762,2
659,319,0.514906,2
622,326,0.438917,2
743,333,0.509043,2
813,343,0.598674,2
198,342,0.350911,2
535,360,0.521352,2
571,346,0.40308,2
920,346,0.366926,2
270,358,0.499924,2
381,361,0.494846,2
349,359,0.554554,2
847,365,0.551768,2
706,365,0.367314,2
658,368,0.371238,2
200,373,0.359024,2
814,374,0.354096,2
784,382,0.390237,2
282,397,0.476794,2
648,397,0.670585,2
471,391,0.404985,2
536,393,0.389119,2
876,393,0.444374,2
180,399,0.396193,2
754,406,0.469854,2
363,402,0.428091,2
911,401,0.429494,2
446,410,0.50788,2
58,412,0.463354,2
829,421,0.449513,2
72,412,0.356517,2
488,425,0.485547,2
553,421,0.491212,2
145,423,0.37031,2
682,429,0.495257,2
951,431,0.360135,2
88,435,0.368368,2
724,454,0.581577,2
359,441,0.387009,2
650,439,0.381885,2
832,441,0.371222,2
202,442,0.38615,2
244,441,0.358367,2
415,450,0.544928,2
469,446,0.493772,2
525,451,0.476533,2
47,448,0.449983,2
122,461,0.397867,2
890,455,0.351769,2
669,477,0.549889,2
971,491,0.718841,2
381,477,0.55999,2
220,471,0.457396,2
348,468,0.38332,2
514,478,0.44224,2
50,481,0.525945,2
604,478,0.415144,2
102,475,0.36522,2
890,478,0.515018,2
183,485,0.512407,2
573,489,0.394152,2
346,489,0.42195,2
729,492,0.510282,2
297,497,0.394831,2
256,494,0.351996,2
864,511,0.517024,2
633,499,0.376075,2
462,501,0.371015,2
539,504,0.505737,2
746,516,0.65564,2
118,509,0.444805,2
325,516,0.608205,2
292,537,0.64236,2
549,524,0.49134,2
618,524,0.536245,2
433,524,0.38554,2
775,547,0.63528,2
659,548,0.602992,2
107,529,0.407652,2
513,545,0.530547,2
539,554,0.468002,2
347,567,0.64923,2
856,550,0.521011,2
926,559,0.52381,2
113,565,0.385667,2
890,571,0.406201,2
486,611,0.529858,2
385,584,0.450931,2
264,582,0.493105,2
557,579,0.375608,2
777,581,0.541665,2
548,590,0.421973,2
82,588,0.360192,2
799,598,0.485231,2
134,597,0.546161,2
643,594,0.50266,2
442,601,0.546218,2
723,603,0.466785,2
190,607,0.39233,2
16,608,0.365431,2
570,613,0.510746,2
670,618,0.537962,2
343,619,0.469101,2
772,613,0.416505,2
737,647,0.749709,2
417,622,0.400188,2
120,628,0.618346,2
234,628,0.397995,2
784,626,0.373388,2
629,630,0.355843,2
536,663,0.529428,2
194,639,0.414294,2
152,639,0.427812,2
635,659,0.610332,2
380,665,0.507106,2
88,645,0.391302,2
430,653,0.486107,2
497,649,0.373067,2
111,655,0.395291,2
19,662,0.444752,2
79,662,0.40877,2
189,664,0.404783,2
875,673,0.505231,2
910,667,0.434017,2
418,677,0.522445,2
223,691,0.530748,2
483,706,0.668754,2
588,670,0.35521,2
30,697,0.499988,2
735,690,0.354944,2
800,690,0.359801,2
971,706,0.486319,2
561,708,0.467833,2
884,725,0.677636,2
829,717,0.40974,2
446,721,0.401024,2
511,718,0.391737,2
321,720,0.400643,2
140,730,0.509196,2
740,724,0.404604,2
173,731,0.39144,2
350,732,0.544484,2
111,750,0.494989,2
520,753,0.643099,2
712,736,0.561039,2
831,741,0.529466,2
682,736,0.372751,2
402,742,0.428013,2
923,744,0.523673,2
33,744,0.381206,2
781,751,0.489264,2
570,755,0.494847,2
742,757,0.571099,2
186,760,0.470392,2
487,758,0.377114,2
30,765,0.369552,2
915,766,0.389313,2
346,766,0.386486,2
884,781,0.446747,2
57,780,0.439113,2
670,771,0.372002,2
410,777,0.414834,2
438,779,0.388641,2
103,785,0.407705,2
124,788,0.521577,2
684,786,0.400076,2
27,785,0.375774,2
336,793,0.443154,2
872,787,0.383511,2
287,798,0.569118,2
408,801,0.408298,2
223,800,0.370925,2
571,805,0.473098,2
902,810,0.603701,2
21,814,0.454874,2
674,811,0.55568,2
728,813,0.385794,2
942,812,0.350502,2
445,823,0.372274,2
484,837,0.451391,2
87,831,0.526965,2
255,834,0.470169,2
984,836,0.420052,2
563,836,0.354542,2
20,843,0.398081,2
890,847,0.369536,2
756,852,0.442545,2
73,852,0.377516,2
194,855,0.482256,2
853,864,0.576089,2
399,860,0.358701,2
573,863,0.444112,2
892,879,0.456931,2
459,872,0.41768,2
630,865,0.363381,2
689,873,0.484088,2
56,872,0.413449,2
501,874,0.358195,2
204,931,0.737105,2
974,887,0.472694,2
357,894,0.462465,2
58,888,0.353332,2
514,908,0.579239,2
19,923,0.478787,2
428,919,0.457242,2
239,921,0.393422,2
946,919,0.40461,2
666,922,0.365314,2
604,943,0.602047,2
263,942,0.470699,2
332,961,0.538193,2
869,944,0.371946,2
424,946,0.350671,2
40,958,0.522131,2
136,957,0.392656,2
180,959,0.594404,2
426,962,0.35977,2
827,967,0.377377,2
413,986,0.523548,2
82,981,0.382425,2
207,987,0.411067,2
956,993,0.44175,2
237,998,0.573665,2
575,995,0.52925,2
524,1003,0.48496,2
20,1004,0.446378,2
734,1007,0.590025,2
630,1006,0.351039,2
