year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,bplg,school,educrec,schltype,empstatg,labforce,occ1950,occscore,sei,ind1950,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,migplac5,vetstat,tranwork,__target__
0,0,0,0,0,0,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,12,13,0,0,1,0,1,0,2,0,0,0,,0,0,,1,34,,0,,,6,0,0,0,0,0,0,0,0,235,0,0,0,,0
0,0,0,0,0,0,4,3199,0,1,1,1,0,0,0,0,0,0,1,1,7,1,1,0,1,1,4,1,65,1,0,1,,18,0,7,,2,1,,1,15,,0,3,,1,1,1811,928,0,0,0,0,0,308,,,0,,2
0,0,0,0,1,23,2,125,0,0,0,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,6,2,0,1,3,1,,18,1,0,1,1,1,,4,4,,0,1,,3,1,76,25,0,0,0,0,0,252,,,0,,0
0,0,0,0,0,0,12,3200,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,21,23,0,0,62,0,1,0,3,53,0,0,,1,1,,12,0,,0,2,2,,1,1812,929,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,0,10,3201,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,4,1,0,1,,63,0,2,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,44,,,0,,0
0,0,0,0,0,0,6,787,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,47,1,0,2,,44,0,1,,1,1,,3,42,,1,2,0,,1,209,0,20,0,0,0,0,53,0,0,0,0,2
0,0,0,0,1,5,2,3202,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,58,1,0,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,398,,,,,0
0,0,0,0,1,6,2,1991,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,17,0,0,4,0,0,0,1,,0,0,,2,2,,,,,4,0,1813,0,0,0,0,41,0,41,,,0,,0
0,0,0,0,0,0,12,10,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,29,0,0,0,1,0,0,8,,1,1,,14,33,,0,0,2,,1,1814,930,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,19,2228,0,0,0,0,1,4,6,1,0,1,1,1,12,1,1,0,1,1,9,2,27,0,0,5,2,18,0,2,,1,1,,28,65,,0,,3,,0,0,0,0,0,0,0,0,401,,,0,2,0
0,0,0,0,0,0,5,2047,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,2,0,1,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,449,,,,,0
0,0,0,0,1,1,2,983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,10,0,0,15,0,0,0,0,0,0,1,,1,1,,15,0,,0,,0,,0,0,0,0,0,0,0,0,363,0,0,0,0,0
0,0,0,0,1,1,2,3203,4,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,51,0,0,0,2,61,0,1,,1,1,,6,7,,0,2,1,,1,1815,931,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,0,13,1334,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,1,1,0,0,68,0,0,0,1,27,0,1,,1,1,,1,15,,0,3,3,,1,451,576,0,0,0,0,0,179,,,0,0,0
0,0,0,0,0,0,13,1185,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,27,29,0,1,49,0,4,2,2,109,0,8,,1,1,,14,37,,1,2,2,,1,1816,932,146,0,0,0,0,306,2,0,0,0,2
0,0,0,0,0,0,25,1853,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,9,1,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,1,,,,,0
0,0,0,0,0,0,15,3204,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,63,1,4,1,,73,0,8,,1,1,,39,18,,0,2,6,,1,178,6,0,0,0,0,0,182,3,2,0,0,1
0,0,0,0,1,3,2,3205,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,26,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,84,,,,,0
0,0,0,0,0,0,6,3129,0,0,0,2,0,0,0,0,0,0,4,0,0,2,1,0,36,35,0,11,64,1,5,0,,43,0,2,,0,0,,2,2,,,,,5,0,257,0,0,0,0,186,0,366,0,0,0,,0
0,0,0,0,0,0,20,1483,0,1,0,1,2,0,1,0,0,0,1,1,0,1,1,0,1,1,0,2,2,0,1,1,,0,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,105,,,,,0
0,0,0,0,1,3,2,3206,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,19,0,1,70,1,0,0,,5,0,8,,1,1,,19,19,,0,2,2,,1,1817,933,0,0,0,0,0,3,0,0,0,0,2
0,0,0,0,1,0,2,1159,5,1,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,3,63,1,0,1,,18,0,8,,1,1,,18,9,,0,2,5,,1,1045,37,0,0,0,0,0,379,,,0,0,0
0,0,0,0,1,19,2,162,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,10,11,0,0,65,0,1,0,2,37,0,0,,0,0,,12,0,,0,5,,3,1,271,12,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,1,6,2,120,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,3,0,0,1,1,0,1,3,1,0,0,,2,2,,,,,2,0,789,0,0,0,0,0,62,214,,,0,,0
0,0,0,0,1,8,2,3207,0,1,0,1,2,2,1,0,0,0,1,1,4,1,1,0,1,1,0,2,53,1,0,1,,0,0,8,,1,1,,19,19,,1,5,2,,1,1818,934,147,0,0,0,0,3,3,2,0,0,0
0,0,0,0,0,0,7,2145,0,1,0,1,0,0,0,0,0,0,1,1,0,4,2,0,11,3,0,1,29,0,0,1,6,0,0,5,,0,0,,2,2,,,,,2,0,576,0,0,0,0,98,0,123,0,0,0,,2
0,0,0,0,0,0,11,300,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,22,0,0,1,29,1,0,0,,0,0,6,,1,1,,30,24,,0,2,2,,1,195,127,0,0,0,0,0,308,0,0,0,0,2
0,0,0,0,1,5,2,3208,1,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,7,18,0,1,44,0,0,1,1,7,0,1,,1,1,,17,34,,0,2,1,,1,519,174,0,0,0,0,0,322,,,0,0,3
0,0,0,0,1,3,2,402,0,0,1,0,0,0,0,0,0,0,1,1,7,2,1,0,40,39,0,11,88,1,0,3,,61,0,4,,0,0,,2,2,,,,,5,0,560,0,0,0,30,0,0,3,1,1,1,,0
0,0,0,0,1,12,2,2734,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,76,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,,,,,0
0,0,0,0,1,10,2,57,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,16,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,79,1,1,,,0
0,0,0,0,0,0,13,1270,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,19,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,199,0,0,,,0
0,0,0,0,1,0,2,1243,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,58,1,5,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,389,,,,,0
0,0,0,0,1,4,2,3209,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,9,0,1,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,393,,,,,0
0,0,0,0,0,0,15,525,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,3,7,0,0,1,6,0,0,1,,1,1,,6,64,,0,3,2,,1,1,1,0,0,0,0,0,1,1,1,0,3,0
0,1,5,0,,0,2,27,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,7,31,0,4,1,1,0,1,0,0,0,0,,22,66,,0,,,1,0,0,0,0,0,0,0,0,25,1,1,0,,0
0,0,0,0,1,12,2,136,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,83,1,0,1,,0,1,1,1,1,1,,10,42,,0,2,7,,1,1819,935,0,0,0,0,0,96,,,0,4,0
0,0,0,0,1,0,2,266,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,23,14,0,0,41,0,0,0,5,14,0,4,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,265,,,0,,0
0,0,0,0,1,3,2,1801,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,26,1,5,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,163,,,,,0
0,0,0,0,1,0,2,3210,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,82,0,0,0,2,49,0,4,,0,0,,2,2,,,,,5,0,1507,0,0,0,330,0,0,48,,,0,,0
0,0,0,0,1,12,2,291,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,17,24,0,0,65,0,0,0,0,3,0,6,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,1,16,2,3211,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,38,0,0,1,2,18,0,5,,1,1,,1,1,,0,2,2,,1,61,46,0,0,0,0,0,184,,,0,0,0
0,0,0,0,0,0,5,1720,3,1,1,0,0,0,0,0,0,0,1,1,3,1,1,0,1,1,2,4,53,1,0,1,,18,0,4,,1,1,,3,42,,0,1,2,,1,103,130,0,0,0,0,0,340,1,1,0,1,0
0,0,0,0,1,12,2,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,9,0,0,23,0,0,0,0,0,0,0,,1,1,,8,0,,0,2,7,,1,21,16,0,0,0,0,0,379,0,0,0,0,0
0,0,0,0,0,0,5,67,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,76,0,3,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,58,0,0,,,0
0,0,0,0,1,8,2,472,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,47,1,0,0,,6,0,0,,1,1,,12,13,,1,2,6,,1,591,71,0,0,0,0,0,3,,,1,0,5
0,0,0,0,0,0,6,742,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,36,0,0,1,,18,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,363,3,2,,,0
0,0,0,0,1,17,2,1079,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,2,2,21,1,1,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,321,,,,,0
0,0,0,0,0,0,6,57,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,10,0,0,1,,55,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,52,1,1,,,0
0,0,0,0,1,4,2,2568,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,41,1,0,0,,15,0,8,,1,1,,19,57,,0,2,2,,1,1820,188,52,0,0,0,0,3,,,0,0,2
0,0,0,0,0,0,17,1714,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,11,19,4,1,13,1,0,0,,18,0,4,,1,1,,17,15,,0,2,2,,1,100,69,0,0,0,0,0,355,,,0,0,3
0,0,0,0,0,0,5,141,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,25,0,0,5,1,24,0,1,,1,1,,1,10,,0,2,3,,1,1304,57,0,0,0,0,123,312,4,18,0,0,2
0,0,0,0,1,0,2,3212,0,0,2,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,1,2,3,0,1,1,1,0,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,247,1,1,0,,0
0,0,0,0,0,0,5,335,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,8,8,0,1,27,1,0,0,,33,0,8,,1,1,,9,9,,0,2,2,,1,22,17,0,0,0,0,0,317,3,2,0,0,2
0,0,0,0,0,0,9,3213,0,0,0,0,0,0,0,0,0,0,2,0,6,6,1,0,9,25,0,1,4,1,5,0,,43,1,0,1,1,1,,7,47,,0,3,4,,1,1821,936,0,0,0,0,0,268,,,0,0,2
0,0,0,0,1,1,2,3214,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,0,1,0,1,,0,0,1,,1,1,,4,20,,0,2,7,,1,271,12,0,0,0,0,0,136,1,1,0,0,0
0,0,0,0,1,3,2,3215,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,65,1,0,2,,50,0,0,,1,1,,8,0,,0,2,2,,1,1822,937,0,0,0,0,0,3,1,1,1,0,3
0,0,0,0,0,0,0,48,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,19,0,0,1,,79,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,255,3,2,,,0
0,0,0,0,1,14,2,3216,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,1,1,0,0,29,0,0,0,1,0,0,8,,1,1,,9,9,,0,2,2,,1,1823,938,0,0,0,0,0,3,,,0,5,0
0,0,0,0,0,0,10,86,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,7,17,0,1,1,1,60,1,0,1,1,1,,14,33,,0,2,2,,1,1,1,0,0,0,0,0,1,4,10,0,0,0
0,0,0,0,0,0,7,3217,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,69,0,0,3,7,76,0,1,,1,1,,17,15,,0,,,0,0,900,0,0,0,0,187,0,104,,,0,,3
0,0,0,0,0,0,7,3218,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,23,1,0,2,,70,0,8,,1,1,,12,13,,0,4,2,,1,1824,939,0,0,0,0,253,180,,,0,0,1
0,0,0,0,0,0,6,522,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,3,1,0,1,,0,1,6,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,4,0,0,0,,0
0,0,0,0,0,0,13,3219,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,35,0,0,1,1,0,0,8,,1,1,,24,23,,0,1,2,,1,493,283,0,0,0,0,0,180,2,0,0,0,0
0,0,0,0,1,9,2,1162,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,38,1,0,1,,0,0,6,,1,1,,8,15,,0,2,0,,1,76,25,0,0,0,0,0,415,1,1,0,0,0
0,0,0,0,1,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,26,13,0,0,44,0,0,0,7,0,0,8,,1,1,,32,39,,1,2,2,,1,1825,199,0,0,0,0,0,3,,,0,1,0
0,0,0,0,0,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,0,0,27,0,6,0,2,28,0,0,,1,1,,9,9,,0,2,1,,1,271,12,0,0,0,0,0,490,,,0,0,0
0,0,0,0,0,0,12,1187,0,1,2,1,0,0,0,0,0,0,1,1,3,0,1,0,42,16,0,11,78,0,1,2,3,28,1,0,1,0,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,43,,,0,,0
0,2,2,0,,0,2,27,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,9,73,0,1,3,1,30,0,4,,0,0,,2,2,,,,,5,0,384,0,0,0,133,0,0,25,,,0,,0
0,0,0,0,1,3,2,3221,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,9,18,0,1,78,1,0,0,,0,0,8,,1,1,,6,33,,0,0,6,,1,1826,163,0,0,0,0,0,445,0,0,1,0,1
0,0,0,0,0,0,1,299,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,6,0,0,0,35,0,0,0,2,0,0,1,,1,1,,1,34,,0,2,2,,1,271,12,0,0,0,0,0,148,,,0,0,0
0,0,0,0,0,0,5,237,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,23,19,0,1,7,1,0,0,,37,0,8,,1,1,,19,80,,1,2,2,,1,136,0,42,0,0,0,0,107,0,0,0,0,2
0,0,0,0,0,0,7,1227,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,10,0,6,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,100,0,0,,,0
0,0,0,0,1,0,2,2194,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,38,0,0,1,1,0,1,1,2,0,0,,1,1,,0,4,,3,1,1827,380,0,0,0,0,254,69,1,1,0,,0
0,0,0,0,0,0,14,94,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,5,1,1,1,,14,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,4,11,,,0
0,0,0,0,0,0,13,3222,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,17,0,0,0,1,24,0,1,,1,1,,9,9,,0,2,2,,1,1828,104,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,8,2,3223,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,14,0,5,1,,39,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,2,0,,,0
0,0,0,0,0,0,20,2564,0,1,1,0,0,0,0,1,0,1,1,1,7,1,1,0,1,1,0,2,26,0,1,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,16,,,,,0
0,0,0,0,1,12,2,3224,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,44,1,2,0,,0,0,8,,1,1,,7,8,,0,2,2,,1,450,170,0,0,0,0,0,3,,,0,0,1
0,0,0,0,1,12,2,3225,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,52,1,0,0,,6,0,8,,1,1,,9,9,,1,2,1,,1,1829,71,0,0,0,0,33,3,1,1,1,0,2
0,0,0,0,1,0,2,48,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,1,2,26,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,455,,,,,0
0,0,0,0,0,0,15,3226,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,30,28,0,1,34,0,1,3,6,14,0,1,,1,1,,30,27,,0,2,2,,1,1830,940,0,0,0,0,0,288,,,0,0,5
0,0,0,0,1,3,2,1667,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,76,1,4,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,121,,,,,0
0,0,0,0,1,14,2,3227,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,22,0,0,1,1,0,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,220,1,1,0,,0
0,0,0,0,1,0,2,5,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,1,1,0,1,,0,0,0,,1,1,,22,0,,0,3,2,,1,1831,941,0,0,0,0,0,3,,,0,0,0
0,0,0,0,0,0,6,94,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,28,0,0,2,0,18,0,1,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,47,3,2,0,,2
0,0,0,0,0,0,16,94,0,0,0,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,6,2,2,0,3,1,,18,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,1,3,2,3228,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,16,1,0,1,,12,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,1,1,,,0
0,0,0,0,1,8,2,3229,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,17,21,0,0,23,1,0,0,,2,0,8,,1,1,,25,29,,1,2,2,,1,1832,0,40,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,8,2,5,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,16,25,0,1,72,1,0,0,,12,0,8,,1,1,,25,29,,1,2,2,,1,1833,0,4,0,0,0,0,3,,,1,0,4
0,0,0,0,1,5,2,164,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,52,0,0,4,1,77,0,4,,0,0,,2,2,,,,,4,0,73,0,0,0,0,0,0,305,,,0,,2
0,0,0,0,0,0,0,94,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,21,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,0,0,0,2672,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,46,1,0,1,,33,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,242,3,2,,,0
0,0,0,0,1,3,2,3230,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,22,12,0,1,13,1,0,0,,6,0,1,,1,1,,17,15,,0,2,6,,1,1834,942,0,0,0,0,0,465,,,1,0,2
0,0,0,0,1,0,2,3231,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,5,8,0,1,1,1,37,0,1,,1,1,,31,57,,0,2,2,,1,790,349,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,1,14,2,3232,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,76,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,58,1,1,,,0
0,0,0,0,1,16,2,161,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,66,1,0,2,,14,0,4,,1,1,,3,42,,0,2,2,,1,79,57,0,0,0,0,0,97,1,1,1,3,4
0,0,0,0,0,0,0,3233,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,5,1,1,0,1,,32,1,0,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,364,3,2,0,,0
0,0,0,0,1,6,2,928,0,0,0,0,1,2,1,1,0,1,1,1,3,1,1,0,1,1,2,2,3,0,0,1,1,0,1,6,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,283,,,0,,0
0,0,0,0,1,10,2,627,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,36,35,0,1,60,0,0,2,2,31,0,8,,1,1,,14,33,,0,0,3,,1,1835,306,0,0,0,0,0,3,0,0,0,0,2
0,0,0,0,1,0,2,3234,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,2,1,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,69,,,,,0
0,0,0,0,1,5,2,3235,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,8,0,0,0,0,8,0,3,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,1,0,2,1828,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,40,0,2,0,1,0,0,1,,1,1,,1,1,,0,3,2,,1,1416,114,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,1,3,2,2100,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,1,0,5,16,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,328,1,1,,,0
0,0,0,0,1,3,2,2127,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,10,1,0,1,,15,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,481,4,7,,,0
0,0,0,0,1,10,2,2749,0,0,2,0,0,0,0,0,0,0,2,0,3,0,1,0,28,2,0,1,49,1,0,0,,0,0,6,,1,1,,9,9,,1,2,1,,1,1,0,23,0,0,0,0,194,,,0,0,5
0,0,0,0,1,4,2,3236,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,66,1,0,0,,21,0,4,,1,1,,9,9,,0,2,2,,1,1836,212,0,0,0,0,0,3,1,1,1,0,4
0,0,0,0,0,0,15,1974,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,16,0,0,1,,18,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,373,1,1,,,0
0,0,0,0,1,0,2,1683,0,0,1,1,0,0,0,0,0,0,2,2,4,1,1,0,1,1,0,1,17,0,0,0,1,0,1,0,1,1,1,,10,17,,0,2,3,,1,1837,943,0,0,0,0,0,3,,,0,0,2
0,0,0,0,1,12,2,2768,3,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,14,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,2,0,,,0
0,0,0,0,0,0,6,94,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,1,2,26,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,0,0,9,3237,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,21,1,1,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,334,,,,,0
0,0,0,0,1,3,2,3238,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,20,19,0,1,44,1,5,0,,72,0,8,,1,1,,37,35,,0,2,2,,1,1838,601,148,0,0,0,0,86,0,0,0,0,2
0,0,0,0,1,4,2,129,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,58,1,0,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,376,0,0,,,0
0,0,0,0,0,0,7,2431,0,1,0,1,0,0,0,0,0,0,1,1,7,0,1,0,5,15,0,1,65,0,1,2,7,12,0,0,,0,0,,9,35,,0,1,,3,1,1392,944,0,0,0,61,0,358,1,1,0,,3
0,0,0,0,1,3,2,129,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,39,0,0,0,1,0,1,8,1,1,1,,14,33,,0,0,2,,1,11,9,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,8,2,2055,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,20,13,0,1,45,1,0,0,,1,0,8,,1,1,,46,74,,0,2,2,,1,582,170,0,0,0,0,0,141,,,0,0,1
0,0,0,0,0,0,3,2765,0,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,1,50,0,1,1,1,1,0,0,,1,1,,1,1,,0,2,2,,1,705,391,0,0,0,0,0,104,4,32,0,0,1
0,0,0,0,0,0,18,94,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,45,0,0,2,2,2,0,1,,0,0,,1,1,,0,,,0,0,0,0,0,0,0,0,0,47,0,0,0,,2
